Filename,Content,Confidence,Status,Issues
011-Swami_Vivekananda_High_School_First_Floor_Room_No._102.pdf,1,0011,"__ ह. भागाच्या हद्दीचा तपशील व्ही.एन.पुरव मार्ग (द.)चेंबूर, | ठवाडा को.ऑ.हौ.सो., लालडोंगर, डॉ.आंबेडकर नगर लालडोंगर, | TE अपार्टमेंट, आंबेडकर नगर हरिजन सो. | मूळ गांव/शहर मुंबई | मंडळ | तालुका कुर्ला | जिल्हा मुंबई उपनगर | यादी भागातील सहायकारी | मतदान केंद्राची संख्या : | निरंक | दारसंघाचे वर्गीकरण : | शहरी | मतदान केंद्राचा तपशील :"
012-Swami_Vivekananda_High_School_First_Floor_Room_No._104.pdf,1,0012,"ह. भागाच्या हद्दीचा तपशील | व्ही.एन.पुरव मार्ग (द.)चेंबूर, लालडोंगर झोपडपट्टी, पंचशीला | इपट्टी, लालडोंगर हनुमान मंदीराजवळीळ सो., व्ही.एन.पुरव मार्ग (द)चेंबूर, जय महाराष्ट्र | sued, मसिदी जवळील झोपडपट्टी, लालडोंगर हनुमान मंदिराजवळ झो., लाल डोंगर | इपट्टी-यल्लमा मंदिर | मूळ गांव/शहर मुंबई | मंडळ | तालुका कुर्ला | जिल्हा मुंबई उपनगर | दारसंघाचे वर्गीकरण : । यादी भागातील सहायकारी | मतदान केंद्राची संख्या : | शहरी निरंक | निरंक | मतदान केंद्राचा तपशील :"
013-Swami_Vivekananda_High_School_First_Floor_Room_No._106.pdf,1,0013,"> ह. भागाच्या हद्दीचा तपशील व्ही.एन.पुरव मार्ग (द)चेंबूर, | दार रामजी आंबेडकरनगर झो., भिमशक्ती एकता मित्र मंडळ झो., | .एन.पुरव मार्ग (प)चेंबूर, मुकुंदराव आंबेडकर नगर, मुकुंदराव व | म्मा मंदिर जवळील-झोपडपट्टी | मूळ गांव/शहर मुंबई | मंडळ | तालुका कुर्ला | जिल्हा मुंबई उपनगर | यादी भागातील सहायकारी | मतदान केंद्राची संख्या : | निरंक | दारसंघाचे वर्गीकरण : | शहरी | मतदान केंद्राचा तपशील :"
014-Anandnagar_Upper_Primary_Marathi_Mun._School_No._2_Room_No..pdf,1,0014,"Je भागाच्या हद्दीचा तपशील , मुंबई | व्ही.एन.पुरव मार्ग (प)चेंबूर, म्युनिसीपल चाळ बी-1, वामन-दर्शन | मूळ गाव/शहर | ः 567, दक्ष निवास, आनंद नगर, आनंद नगर बी-1, पुरषोत्तम चाळ, लतीफा बी चाळ, | मिरा मजीद जवळील झोपडपट्टी, म्युनिसिपल चाळ, लतिफ चाळ, दत्त निवास, आनंदनगर | [यटी -ए, बी बिल्डिंग, श्रीकृष्ण निवास, बामनवाडी, वामणबाडी-मणिलाल सेठ चाळ, सुधा | , सिंध सोसायटी, जेठा निवास, हरीय निवास, पुरूषोत्तम निवास, प्लॉट नं.36, | रबाग-लतिफा चाळ, म्युनिसिपल चाळीसमोर, लक्ष भवन, लालडोंगर अजमिरा मरिजदजवळील | लालडोंगर मराठवाड सोसायटी, आनंदनगर65, लालडोगर गणेश चौ, वामणवाडी म्युनीसिपल | , अमीरवाडा लतिफा बी चाळ, लालडोंगर झो. गणेश चौक | मंडळ | तालुका कुर्ला | जिल्हा मुंबई उपनगर | यादी भागातील सहायकारी | मतदान केंद्राची संख्या : | निरंक | दारसंघाचे वर्गीकरण : | शहरी | मतदान केंद्राचा तपशील :"
015-Anandnagar_Upper_Primary_Marathi_Mun._School_No._2_Room_No..pdf,1,0015,"अ - भागाच्या हद्दीचा तपशील | शहिद हेमु कलानी मार्ग (द) चेंबूर, सिंधी कँप प्लॉट नं 33 ए, | ' नं 38 अ, प्लॉट नं 40 अ, प्लॉट नं 41, प्लॉट नं 42, प्लॉट नं 43, प्लॉट नं 45, प्लॉट नं | लालडोंगर झोपडपट्टी, प्लॉट 4.62, प्लॉट नं.61, प्लॉट नं.60, प्लॉट नं.64, प्लॉट नं.81, | ' नं.91, प्लॉट नं.15, प्लॉट 4.31, प्लॉट 4.33, प्लॉट नं.35, प्लॉट 4.37, प्लॉट नं.39, प्लॉट | 4, प्लॉट 4.50, वामनवाडी, बिल्डिंग क्रं.36 च्या मागे, प्लॉट नं.46, प्लॉट नं.49, प्लॉट नं.55, | PAT, प्लॉट नं.75, प्लॉट 4.67, प्लॉट नं.79, प्लॉट नं.86, लवांकुश टॉवर, प्लॉट नं.90, | : नं.51, प्लॉट नं.52, प्लॉट नं.54, प्लॉट 4.57, प्लॉट 4.88, प्लॉट नं.97, गार्डन रिसोर्ट | स, आनंदनगर झोपडपट्टी, म्युनिसिपल चाळ सिंधी सोसायटी, सिंधी सोसायटी अ प्लॉट, प्लॉट | 0, प्लॉट नं.38, प्लॉट 4.48, प्लॉट 4.73, प्लॉट 4.85, चदर निवास, गंगा लक्ष सदन, सिंधी | यादी भागातील सहायकारी | मतदान केंद्राची संख्या : | निरंक | मूळ गांव/शहर मुंबई | मंडळ | तालुका कुर्ला | जिल्हा मुंबई उपनगर | दारसंघाचे वर्गीकरण : | शहरी | मतदान केंद्राचा तपशील :"
016-Anandnagar_Upper_Primary_Marathi_Mun._School_No._2_Room_No..pdf,1,0016,"nee भागाच्या हद्दीचा तपशील , मुंबई | शहिद हेमु कलानी मार्ग (द) चेंबूर, गुड अर्थ सोसायटी, प्लॉट नं. | मूळ गाव/शहर | लॉट नं. 3, प्लॉट नं.4, प्लॉट नं.5, प्लॉट नं. अ लवंकुशअपार्टमेंट, प्लॉट नं. बी., प्लॉट नं.सी, | नं.डी, प्लॉट नं.इ, लवकुश सोसायटी बंगले, वैकुंठ सोसायटी बंगले, ब)विठ्ठल नारायण मार्ग | 3 -अ, 5 - बी, सिंधी सोसायटी क्रिस्टल अ - विंग, बी - 1, अमीर बाग, शिंधी सोसायटी, | र्‌ निवास, त्रिशुल अपार्टमेंट, लव - कुश, आनंद नगर, जगहिताय को sit हौ सोसायटी, महात्मा | मंडळ | तालुका कुर्ला | जिल्हा मुंबई उपनगर | यादी भागातील सहायकारी | मतदान केंद्राची संख्या : | निरंक | दारसंघाचे वर्गीकरण : | शहरी | मतदान केंद्राचा तपशील :"
017-Anandnagar_Upper_Primary_Marathi_Mun._School_No._2_Room_No._1.pdf,1,0017,"a भागाच्या हद्दीचा तपशील | शहिद हेमु कलानी मार्ग (द) चेंबूर, गुरकृपा बिल्डींग - प्लॉट | , गुरकृपा बिल्डिंग-प्लॉट (ब), गुरकपा बिल्डींग - प्लॉट (क), गुरकपा बिल्डींग - प्लॉट (ड), | पा बिल्डींग - प्लॉट (इ), ब)शाहिद हेमू कलानी मार्ग (द) लाल अजीज चाळ, क्रिस्टल | यटी 3.1, क्रिस्टल सोसायटी क्र.2, त्रिशुल अपार्टमेंट(ए), त्रिशुल अपार्टमेंट(ब), त्रिशुल | टमेंट(सी), त्रिशुल अपार्टमेंट(डी), साईदर्शन आणिस्क, 18-बी, 19-बी, 95-बी, त्रिशुल | मूळ गांव/शहर मुंबई | मंडळ | reel, त्रिशुल अपार्टमेंट जी विंग, त्रिशुल गंगा इ विंग, क्रिस्टल- 2ए, त्रिशुल गंगा अपार्टमेंट, तालुका कुर्ला | कुश, लव-कुश च्या मागे, ब)शहिद हेमु कलानी मार्ग (द), लाला अजीज चाळ, सिंधी सोसायटी, लु कु | पमकृपा (बी), त्रिशुल डुप्लेस बंगला, त्रशिल बंगला ब, त्रशिल बंगलेच्या मागे जिल्हा मुंबई उपनगर | दारसंघाचे वर्गीकरण : । यादी भागातील सहायकारी | मतदान केंद्राची संख्या : | शहरी निरंक | निरंक | मतदान केंद्राचा तपशील :"
018-Shrimati_Devkibai_Bho._Che._Primary_School_Room_No.101_First_Floor_Room_No.101.pdf,1,0018,"ss भागाच्या हद्दीचा तपशील | रामकृष्ण चेंबूरकर मार्ग (प.), कलेक्टर कॉलनी प्लॉट नं.1 ते | तपस्वा सोसायटी, कलेक्टर कॉलनी प्लॉट 47 बी, कलेक्टर कॉलनी प्लॉट 13 बी, कलेक्टर | नी प्लॉट नं. 61, सलातन धर्म सभा, पूजा अपार्टमेंट, प्रतिक सोसायटी, तपस्या सोसायटी, | लफुल को.ऑ. हौ. सोसायटी(अ विग), बी. विंग, डी ए फॉटर्स कलेक्टर कॉलनी समोर | मूळ गांव/शहर मुंबई | मंडळ | तालुका कुर्ला | जिल्हा मुंबई उपनगर | दारसंघाचे वर्गीकरण : । यादी भागातील सहायकारी | मतदान केंद्राची संख्या : | शहरी निरंक | निरंक | मतदान केंद्राचा तपशील :"
019-Sri_Sanatan_Dharma_Vidyalaya_First_Floor_Floor_No._102.pdf,1,0019,"ह. भागाच्या हद्दीचा तपशील रामकृष्ण चेंबूरकर मार्ग (प.), | ह मूळ गांव/शहर मुंबई | दर्श नगर, लक्ष्मी फ्लॉवर मिल ते आदर्श नगर, आदर्शनगर एफ 4 मुंबई | मंडळ | तालुका कुर्ला | जिल्हा मुंबई उपनगर | यादी भागातील सहायकारी | मतदान केंद्राची संख्या : | निरंक | दारसंघाचे वर्गीकरण : | शहरी | मतदान केंद्राचा तपशील :"
020-Sri_Sanatan_Dharma_Vidyalaya_First_Floor_Floor_No._105.pdf,1,0020,"ह म. भागाच्या हद्दीचा तपशील रामकृष्ण चेंबूरकर मार्ग (प.), | नयनगर झो.भाग-1 मूळ गांव/शहर मुंबई | मंडळ | तालुका कुर्ला | जिल्हा मुंबई उपनगर | यादी भागातील सहायकारी | मतदान केंद्राची संख्या : | निरंक | दारसंघाचे वर्गीकरण : | शहरी | मतदान केंद्राचा तपशील :"
