Filename,Content,Confidence,Status,Issues
024-Khooni.pdf,"भखाडपाडा दाभाड पाडा, मीठपाडा, जिल्हापरिषद शाळे च्या मागील भाग, शिवसेना ऑफोस जबळ खोणी, बाळाराम पाटीळ चाळ, शांताराम भोईर चाळ, शिवनाथ पुडलीक Wels कंपोऊंड, मीठवाडा, खोणी मंदिराजवळ, गोपीनाथ शेठ चाळ, बाळाराम शेठ चाळ, भागसकरबागळ चाळ, बाबा सेठ चाळ, रवी शेठ चाळ gegeeeeeeeeeeer",88.0,ok,
025-Khooni.pdf,"शकि गुजराथी चाळ",85.7,ok,
026-Khooni.pdf,"एस.टी.डी बुथ ते गुजराथी चाळ, क्रांतीनगर, शाहआदम पॉली टेक्नीकल कॉलेजच्या मा, क्रान्तीनगर झोपडपटटी बाबर आर्ट चाळ",89.7,ok,
027-Khooni.pdf,"क्रान्तीनगर झोपडपटटी बावर आर्ट चाळ, खोणी महरूसेठ बिल्डींग ते अबुबुकर फको, नजमा अपार्टमेट गुरूची बिल्डीग येवळेव्‌, तुलसीनगर अन्सारी चाळ इलीयास कुरेशी, ठाकुर क पाऊन्ड चिराग बिल्डींग कान्तीनग्‌",90.8,ok,
028-Khooni.pdf,"क्रान्तीनगर झोपडपटटी बावर आर्ट चाळ, खोणी तगार पाडा, तुलसीनगर",88.2,ok,
029-Khooni.pdf,"क्रान्तीनगर झोपडपटटी बाबर आर्ट चाळ, माळीबाडा खोणी, तगार पाडा, मंदाबाई शकळकर चाळ, टाकळकर चाळ, ATS बाई लोहार चाळ, जोहराबाई चाळ, लमीबाई चाळ, अमीनाबाग",87.8,ok,
030-Khooni.pdf,"शकि खाडीपार",75.0,ok,
031-Khooni.pdf,"रसूलबाद खोणी",90.5,ok,
032-Khooni.pdf,"रसुलबाद खोणी",88.5,ok,
033-Brahmanpada.pdf,"पाये ते ब्राहणपाडा नाईक पाडा पेंडरी, खडीमशीन ते नाईक पाडा, नाईक पाडा रोड पासुन ते ब्राम्हण पाड, ब्राम्हण पाडा रोडपासुन ते जुनी नवीन",92.0,ok,
034-Paye.pdf,"पाये संपूर्ण गांब, वैली आळी से",92.3,ok,
035-Kharbamb.pdf,"खारबांव जुने गावांचा परीसर, खारबांव जुने गांबाचा परिसर, खारबांब परिसर, खारबांब ग्रा प परिसर मधली आळी जि प्‌, राममंदिर जवळून ते प्रा आरोग्य केन्‌, जि प शाळे जवळ मधली आळी ते प्रा आरा",89.8,ok,
036-Kharbamb.pdf,"खारबांब परिसर, जि प शाळे जबळ मधली आळो ते प्रा आरा, पेट्रोल पंपा पासुन ते ग्रा प कार्याळयू, पाटीळ मधली आळी श्यामसुन्दर हॉल ते, राममंदिर ते फिरिंग पाडा रोड व देवी, टेलीफोन ऐक्सचेंज ते खाळची आळी, दत्त आळो ते रेल्वेगेट पर्यंत, रेल्वे गेट परीसर, रामपाटील आळी ते रामआळी परिसर, देवीचा पाडा रोड ते पेट्रोल पंप हो",92.0,ok,
037-Malody.pdf,"माळोडी गांव, हायवेरोड से बंगलपाडा पर्यंत, टोलनाका ते मालोडी गाव संपुर्ण गां, मालोडी रोड ते रावत्याचा पाडापरिसर",89.0,ok,
038-Vadu_Navghar.pdf,"वरची आळी, पाटीळ आळी, aS आळी, मानपाडा व मानपाडा रोड",91.5,ok,
039-Vadu_Navghar.pdf,"पाटीळ आळी, खालची आळी, AA आळी, A आळी, मानपाडा व मानपाडा रोड",81.4,ok,
