Filename,Content,Confidence,Status,Issues
011-Sri_Nagar_Warlipada.pdf,"किसन नगर नं.3रोड नं.16वबागले इस्टेट ठाणे प, लक्ष्मी सदन, शील निवास, ओम साई प्रसाद, Ast भुवन, डाबल रुक्मिणी सदन, सुरज पाल सिंग निवास, वती भवन, संज्योनिका, रवी निवास, सिद्धेश्वर निवास, श्रीराम अपार्टमेंट, प्रणाली अपार्टमेंट, अकार धाम, चांदानी अपार्टमेंट, भरत निवास, योगेश्वर धाम, महाशक्ती अपार्टमेंट, साई सदन, TA 1, HEY बिल्डींग, केदार सदन, ओमकार सदन, आरोग्य निलायम",88.0,ok,
012-Kisan_Nagar_No._3.pdf,"किसन नगर नं.3रोड नं.16वागले इस्टेट ठाणे प, आरोग्य THA, डॉमनीकआऊस, गोकुल निवास, शिवश्रध्दा, गणेश छाया, पिताबंरी निवास, श्री नगर मार्ग अन नगर नं.3पार्क इस्टेट ठाणे, रुक्मिणी निवास, पोर्ट निवास, संतोष निवास, सांळुके पवार [स, अमिशा निवास, जयगणेश अपार्टमेंट, अग्रवाल भुवन, जगदाळे सदन ए, जगदाळे सदन ब, श भुवन, अनुसया सदन, SSAA, नुतन मिरा ए, नुतन मिरा ब, भखजि रोड वागले इस्टेट ठाणे, राम निवास, ओ उजाला आपार्टमेंट, साई आशिष",88.3,ok,
013-_Kisan_Nagar_No._3.pdf,"TEM रोड वागले इस्टेट ठाणे, साई आशिष, उषा किरण, वागळे ट, किसन नगर 3, भटवाडी, मैत्री निवास, विष्णु छाया, श्रीनाथ सदन, आकाश गंगा, फ्रेन्डस He, उत्कल सदन, संतोषी भवन, एस एम डब्ल्यू अपार्टमेंट, संकल्प निवस, रामेश्वरी निवास, RT, साई निवास, सावंत निवास, मिना कुंज, पुष्पक निवास, गोपाल कृष्ण, ज्योतिलिंग, ea निवास, भट बाडी किसन नगर नं.3शेड नं16इस्टेट ठाणे, रामेश्वर सदन, कुसुमाग्रज, भवन, सागरदीप, देवकर निवास, स्वस्तीक कुंज, दर्शन भवन, श्वेतांबरी, नुनप्रभा, वरुण महल",90.1,ok,
014-Kisan_Nagar_No._3.pdf,"भट वाडी किसन नगर नं.3शेड नं16इस्टेट ठाणे, देवकर निवास, म, भवन, वरुण महल, लार्ड हाऊस, यादव निवास, रजनीगंधा, काळुशेठ चाळ, श्वेतांबरी भुवन, वाडी किसन नगर नं.3शेड नं316इस्टेट ठाणे, साई महीमा, पाठक चाळ, मयुरी अपार्टमेंट, [क बिल्डींग, जमिल मंजिल, केवट सदन, दोस्ती कुंज, ओम साई प्रकाश अपार्टमेंट, रुक्मीनी 1, बिस्मिला मंजील, समीर निवास, रमा शंकर निवास, बसंती निवास, संतोष अपार्टमेंट, रामेश्वर 1, यादव सदन, संजोग सोसायटी नं 1, संजोग हौ सो नं 2 अ, संजोग हो सो नं 2 ब, द्रोणागिरी He, प्रियदर्शिनी अपार्टमेंट, मुत्नीलाल तबेला, भट वाडी किसन नं.3गणेश चौक रोड नं.16, क यया SN, CO",87.5,ok,
015-_Kisan_Nagar_No._3.pdf,"भट वाडी किसन नं.3गणेश चौक रोड नं.16, मेघधुत, सुदर्शन [स, शांती निवास, सुयोग निवास, श्री गणेश सदन, जगदाळे निवास, भिमा शंकर, प्रेरणा निवास, र प्रेम, गोपाळ भुबन, किसन नगर 3 रोड नं.16 भट वाडी मार्ग ठाणे, शंकरसेठ का बंगला त), साईज्योत अपार्टमेंट, एकता अपार्टमेंट, माऊली, आशीर्वाद अपार्टमेंट, स्नेह निवास, गुंडम्मा [स, खंडेलबाल निवास, साधना निवास, मंगल निवास, ओम शांती निवास, रिचर्ड सदन, साई तन, सत्यदीप, मनोकामना अपार्टमेंट, श्रीराम कृपा, अष्टविनायाक, सुनंदा सदन, विश्वसम्राट, दा निवास, ओम शिवकृपा, कोरिया निवास, सिंह निवास",92.0,ok,
016-_Kisan_Nagar_No._3.pdf,"किसन नगर 3 रोड नं.16 पाईप लाईन जवळ, सिध्दगिरी HS, मनोज भुवन, मातोश्री निवास, पंचपरमेश्वर सोसायटी, बने चाळ, बालजी निवास, सुभद्रा 5 अ, दुर्गा लोंड्री- कबडे चाळ, पाईपलाईन झोपडपट्टी, संभाजी स्मृती, लक्ष्मी निवास, पितृ छाया, छाया, जया निवास, रोहीत निवास, यादव चाळ, ओम शिर्डी साईनाथ निवास, सजजत Asie, मी निवास-2, शिव वैभव, फिलजू निवास",89.5,ok,
017-Kisan_Nagar_No._3.pdf,"किसन नगर 3रोड नं.16पाईप ST जवळ ठाणे, स्वप्नरुप निवास, जनता झोपडपट्टी, सिमसाझ ळ, नंदराम शर्मा चाळ, प्रशांत निवास, जगन्नाथ स्मृती, सुषमा सदन, ब सदन, गुरुकृपा सदन, श्रीराम स्मृती",88.5,ok,
018-_Kisan_Nagar_No._3.pdf,"किसन नं.3भटवबाडी ठाणे प.रोड 16, मयुरसुदर्शन, सुनंदा अपार्टमेंट, गुरुदत्त निवास, गुरुकृपा निवास, [मा सोसायटी, शांतीनिकेतन, रुक्मिणी निवास, लेण्याद्री अपार्टमेंट, Tit सदन, आनंद निवास, आशिर्वाद अपार्टमेंट",86.7,ok,
019-_Kisan_Nagar_No._3.pdf,"वागळे इस्टेट किसन नगर नं.3 किसन वाडी रो.16ठाणे, पलकुंज, धनलक्ष्मी, पाणलिंगकृपा, पंचरतन, SUT, देवीचंद्रकृपा, संतोषकुंज, भाग्योदय [स, अंबिकानिवास, गुरुकृपा, शिवनेर, शिवशंकर, परिश्रम निवास, शांतीनिवास, केदार निवास, ता निवास, गुरूप्रसाद, साईशक्तो, श्रीकृष्णनिवास, चंद्रोदय, डालीमेन्शन, तबेला",87.2,ok,
020-_Kisan_Nagar_No._3.pdf,"किसन नं.3भट वाडी माझा जवळ 16ठाणे, ओमशक्ती अ विंग, ओमशक्ती ब विंग, शिवशक्ती कादंबरी, पंचशील निवास, संतोष निवास, आनंदभवन, शिर्वाद बिल्डिंग, पंचकृती सदन, एव्हरेस्ट बिल्डींग",87.1,ok,
