filename,page,content,confidence
BoothVoterList_A4_Ward_212_Booth_19.pdf,99,"यादी भाग क्र. १०५  : २७ - ट्रान्झिस्ट कॅम्प चाळ नं.७च्या मागील झोपड्या, मोहम्मद सिध्दीक अन्सारी" ,93
BoothVoterList_A4_Ward_212_Booth_19.pdf,100,"यादी भाग क्र. १०५  : १० -म्यु.घ.नं.१९ट्रान्झिस्ट कॅम्प चाळ 1.98, मोहम्मद सिध्दीक अन्सारी लेन," ,90
BoothVoterList_A4_Ward_212_Booth_19.pdf,101,"यादी भाग क्र. १०५  : १९ - ट्रान्झिस्ट कॅम्प चाळ नं.१३च्या मागील झोपड्या, मोहम्मद सिध्दीक अन्सारी" ,93
BoothVoterList_A4_Ward_212_Booth_19.pdf,102,"यादी भाग क्र. १०५  : १५ - ट्रान्झिस्ट कॅम्प चाळ नं.२७च्या मागील झोपड्या, CH पाखाडी रोड" ,90
BoothVoterList_A4_Ward_212_Booth_2.pdf,2,"यादी भाग क्र. ७०  : १ -म्यु. घ. नं. ६६६ म्युनिसिपल चाळ नं. ९ ट्रान्झीट कॅम्प, बापुराव जगताप मार्ग," ,93
BoothVoterList_A4_Ward_212_Booth_2.pdf,4,"यादी भाग क्र. ७०  : २ -म्यु. घ. नं. ६६६ म्युनिसिपल चाळ नं. १०, ट्रान्झीट कॅम्प, बापुराव जगताप मार्ग," ,93
BoothVoterList_A4_Ward_212_Booth_2.pdf,5,"यादी भाग क्र. ७०  : ३ -म्यु. घ. नं. ६६६ म्युनिसिपल चाळ नं. ११, ट्रान्झीट कॅम्प, बापुराव जगताप मार्ग," ,93
BoothVoterList_A4_Ward_212_Booth_2.pdf,6,"यादी भाग क्र. ७०  : ४ -म्यु.घ. नं. ६६६ म्युनिसिपल चाळ नं. १२, ट्रान्झीट कॅम्प, बापुराव जगताप मार्ग," ,93
BoothVoterList_A4_Ward_212_Booth_2.pdf,7,"यादी भाग क्र. ७०  : 4 -म्यु.घ. नं. ६६६ म्युनिसिपल चाळ नं. 93, ट्रान्झिट कॅम्प, बापुराव जगताप मार्ग," ,91
BoothVoterList_A4_Ward_212_Booth_2.pdf,8,"यादी भाग क्र. ७०  : ६ -म्यु. घ. नं. ६६६ म्युनिसिपल चाळ नं. १४, ट्रान्झिट कॅम्प, बापुराव जगताप मार्ग," ,93
BoothVoterList_A4_Ward_212_Booth_2.pdf,9,"यादी भाग क्र. ७०  : ७ -म्यु. घ. नं. ६६६ म्युनिसिपल चाळ नं. १५, ट्रान्झिट कॅम्प, बापुराव जगताप मार्ग," ,93
BoothVoterList_A4_Ward_212_Booth_2.pdf,11,"यादी भाग क्र. ७०  : ८ -म्यु. घ. नं. ६६६ म्युनिसिपल चाळ नं. १६, ट्रान्झिट कॅम्प, बापुराव जगताप मार्ग" ,91
BoothVoterList_A4_Ward_212_Booth_2.pdf,12,"यादी भाग क्र. ७०  : ९ -म्यु. घ. नं. ६६६ म्युनिसिपल चाळ नं. १७, ट्रान्झिट कॅम्प, बापुराव जगताप मार्ग" ,93
BoothVoterList_A4_Ward_212_Booth_2.pdf,13,"यादी भाग क्र. Wo  : १० -म्यु. घ. नं. ६६६ म्युनिसिपल बिल्डींग, ब्लॉक ए ११२ टेनामेंट, बापुराव जगताप" ,91
BoothVoterList_A4_Ward_212_Booth_2.pdf,15,"यादी भाग क्र. Wo  : ११ -म्यु. घ. नं. ६६६ म्युनिसिपल बिल्डींग, ब्लॉक ए ११२ टेनामेंट, बापुराव जगताप" ,92
BoothVoterList_A4_Ward_212_Booth_2.pdf,18,"यादी भाग क्र. ७०  : १२ -म्यु. घ. नं. ६६६ म्युनिसिपल बिल्डींग, ब्लॉक सी ११२ टेनामेंट, बापुराव जगताप" ,93
BoothVoterList_A4_Ward_212_Booth_2.pdf,21,"यादी भाग क्र. ७०  : १३ -म्यु. घ. नं. ६६६ म्युनिसिपल बिल्डींग, ब्लॉक डी ११२ टेनामेंट, बापुराव जगताप" ,93
BoothVoterList_A4_Ward_212_Booth_2.pdf,24,"यादी भाग क्र. ७०  : १४ -म्यु. घ. नं. ६६६ म्युनिसिपल बिल्डींग, ब्लॉक ई ११२ CAC, बापुराव जगताप" ,90
BoothVoterList_A4_Ward_212_Booth_2.pdf,27,"यादी भाग क्र. ७०  : १५ -म्यु. घ. नं. ६६६ म्युनिसिपल बिल्डींग, ब्लॉक एफ ११२ टेनामेंट, बापुराव" ,92
BoothVoterList_A4_Ward_212_Booth_2.pdf,31,"यादी भाग क्र. ७०  : १६ - ७४६, ईसा मेन्हान, बापुराव जगताप मार्ग," ,88
BoothVoterList_A4_Ward_212_Booth_2.pdf,32,"यादी भाग क्र. ७०  : ८ -म्यु. घ. नं. ६६६ म्युनिसिपल चाळ नं. १६, ट्रान्झिट कॅम्प, बापुराव जगताप मार्ग" ,91
BoothVoterList_A4_Ward_212_Booth_2.pdf,33,"यादी भाग क्र. ७०  : १४ -म्यु. घ. नं. ६६६ म्युनिसिपल बिल्डींग, ब्लॉक ई ११२ CAC, बापुराव जगताप" ,90
BoothVoterList_A4_Ward_212_Booth_2.pdf,34,"यादी भाग क्र. ७०  : ८ -म्यु. घ. नं. ६६६ म्युनिसिपल चाळ नं. १६, ट्रान्झिट कॅम्प, बापुराव जगताप मार्ग" ,91
BoothVoterList_A4_Ward_212_Booth_2.pdf,35,"यादी भाग क्र. ७०  : १३ -म्यु. घ. नं. ६६६ म्युनिसिपल बिल्डींग, ब्लॉक डी ११२ टेनामेंट, बापुराव जगताप" ,93
BoothVoterList_A4_Ward_212_Booth_2.pdf,36,"यादी भाग क्र. ७०  : ८ -म्यु. घ. नं. ६६६ म्युनिसिपल चाळ नं. १६, ट्रान्झिट कॅम्प, बापुराव जगताप मार्ग" ,91
BoothVoterList_A4_Ward_212_Booth_2.pdf,37,"यादी भाग क्र. ७०  : १३ -म्यु. घ. नं. ६६६ म्युनिसिपल बिल्डींग, ब्लॉक डी ११२ टेनामेंट, बापुराव जगताप" ,93
BoothVoterList_A4_Ward_212_Booth_2.pdf,38,"यादी भाग क्र. ७०  : १४ -म्यु. घ. नं. ६६६ म्युनिसिपल बिल्डींग, ब्लॉक ई ११२ CAC, बापुराव जगताप" ,90
BoothVoterList_A4_Ward_212_Booth_2.pdf,39,"यादी भाग क्र. Wo  : १० -म्यु. घ. नं. ६६६ म्युनिसिपल बिल्डींग, ब्लॉक ए ११२ टेनामेंट, बापुराव जगताप" ,91
BoothVoterList_A4_Ward_212_Booth_2.pdf,40,"यादी भाग क्र. ७०  : १४ -म्यु. घ. नं. ६६६ म्युनिसिपल बिल्डींग, ब्लॉक ई ११२ CAC, बापुराव जगताप" ,90
BoothVoterList_A4_Ward_212_Booth_2.pdf,41,"यादी भाग क्र. ७०  : १३ -म्यु. घ. नं. ६६६ म्युनिसिपल बिल्डींग, ब्लॉक डी ११२ टेनामेंट, बापुराव जगताप" ,93
BoothVoterList_A4_Ward_212_Booth_2.pdf,42,"यादी भाग क्र. Wo  : ११ -म्यु. घ. नं. ६६६ म्युनिसिपल बिल्डींग, ब्लॉक ए ११२ टेनामेंट, बापुराव जगताप" ,92
BoothVoterList_A4_Ward_212_Booth_2.pdf,43,"यादी भाग क्र. ७०  : १४ -म्यु. घ. नं. ६६६ म्युनिसिपल बिल्डींग, ब्लॉक ई ११२ CAC, बापुराव जगताप" ,90
BoothVoterList_A4_Ward_212_Booth_2.pdf,44,"यादी भाग क्र. ७०  : 4 -म्यु.घ. नं. ६६६ म्युनिसिपल चाळ नं. 93, ट्रान्झिट कॅम्प, बापुराव जगताप मार्ग," ,91
BoothVoterList_A4_Ward_212_Booth_2.pdf,45,"यादी भाग क्र. ७०  : १ -म्यु. घ. नं. ६६६ म्युनिसिपल चाळ नं. ९ ट्रान्झीट कॅम्प, बापुराव जगताप मार्ग," ,93
BoothVoterList_A4_Ward_212_Booth_2.pdf,46,"यादी भाग क्र. ७०  : ४ -म्यु.घ. नं. ६६६ म्युनिसिपल चाळ नं. १२, ट्रान्झीट कॅम्प, बापुराव जगताप मार्ग," ,93
BoothVoterList_A4_Ward_212_Booth_2.pdf,47,"यादी भाग क्र. ७०  : ८ -म्यु. घ. नं. ६६६ म्युनिसिपल चाळ नं. १६, ट्रान्झिट कॅम्प, बापुराव जगताप मार्ग" ,91
BoothVoterList_A4_Ward_212_Booth_2.pdf,48,"यादी भाग क्र. ७०  : २ -म्यु. घ. नं. ६६६ म्युनिसिपल चाळ नं. १०, ट्रान्झीट कॅम्प, बापुराव जगताप मार्ग," ,93
BoothVoterList_A4_Ward_212_Booth_2.pdf,49,"यादी भाग क्र. ७०  : ३ -म्यु. घ. नं. ६६६ म्युनिसिपल चाळ नं. ११, ट्रान्झीट कॅम्प, बापुराव जगताप मार्ग," ,93
BoothVoterList_A4_Ward_212_Booth_2.pdf,50,"यादी भाग क्र. ७०  : १३ -म्यु. घ. नं. ६६६ म्युनिसिपल बिल्डींग, ब्लॉक डी ११२ टेनामेंट, बापुराव जगताप" ,93
BoothVoterList_A4_Ward_212_Booth_2.pdf,51,"यादी भाग क्र. ७०  : १५ -म्यु. घ. नं. ६६६ म्युनिसिपल बिल्डींग, ब्लॉक एफ ११२ टेनामेंट, बापुराव" ,92
BoothVoterList_A4_Ward_212_Booth_2.pdf,52,"यादी भाग क्र. ७०  : १४ -म्यु. घ. नं. ६६६ म्युनिसिपल बिल्डींग, ब्लॉक ई ११२ CAC, बापुराव जगताप" ,90
BoothVoterList_A4_Ward_212_Booth_2.pdf,53,"यादी भाग क्र. ७०  : १६ - ७४६, ईसा मेन्हान, बापुराव जगताप मार्ग," ,88
BoothVoterList_A4_Ward_212_Booth_2.pdf,54,"यादी भाग क्र. ७०  : १ -म्यु. घ. नं. ६६६ म्युनिसिपल चाळ नं. ९ ट्रान्झीट कॅम्प, बापुराव जगताप मार्ग," ,93
BoothVoterList_A4_Ward_212_Booth_2.pdf,55,"यादी भाग क्र. ७०  : ३ -म्यु. घ. नं. ६६६ म्युनिसिपल चाळ नं. ११, ट्रान्झीट कॅम्प, बापुराव जगताप मार्ग," ,93
BoothVoterList_A4_Ward_212_Booth_2.pdf,56,"यादी भाग क्र. ७०  : १ -म्यु. घ. नं. ६६६ म्युनिसिपल चाळ नं. ९ ट्रान्झीट कॅम्प, बापुराव जगताप मार्ग," ,93
BoothVoterList_A4_Ward_212_Booth_2.pdf,57,"यादी भाग क्र. ७०  : १५ -म्यु. घ. नं. ६६६ म्युनिसिपल बिल्डींग, ब्लॉक एफ ११२ टेनामेंट, बापुराव" ,92
BoothVoterList_A4_Ward_212_Booth_2.pdf,58,"यादी भाग क्र. ७०  : ७ -म्यु. घ. नं. ६६६ म्युनिसिपल चाळ नं. १५, ट्रान्झिट कॅम्प, बापुराव जगताप मार्ग," ,93
BoothVoterList_A4_Ward_212_Booth_2.pdf,59,"यादी भाग क्र. ७०  : १५ -म्यु. घ. नं. ६६६ म्युनिसिपल बिल्डींग, ब्लॉक एफ ११२ टेनामेंट, बापुराव" ,92
BoothVoterList_A4_Ward_212_Booth_2.pdf,60,"यादी भाग क्र. १४३  : २ - लंकी कंपाऊंड बिल्डिंग 4.9 वॉटर स्ट्रीट" ,85
BoothVoterList_A4_Ward_212_Booth_2.pdf,64,"यादी भाग क्र. १४३  : 3 - लं॑की कंपाऊंड बिल्डिंग नं.२ वॉटर स्ट्रीट" ,89
BoothVoterList_A4_Ward_212_Booth_2.pdf,68,"यादी भाग क्र. १४३  : ४ - लंकी कंपाऊंड बिल्डिंग 4.3 वॉटर स्ट्रीट" ,87
BoothVoterList_A4_Ward_212_Booth_2.pdf,73,"यादी भाग क्र. १४३  : ५ - लंकी कंपाऊंड बिल्डिंग नं.४ वॉटर स्ट्रीट" ,84
BoothVoterList_A4_Ward_212_Booth_20.pdf,2,"यादी भाग क्र. २०८  : १ -म्यु.घ.नं.१६ हबीब मेन्हान नं.१ हाफीजअली बहादुरखान मार्ग (EH पाखडी रोड)" ,90
BoothVoterList_A4_Ward_212_Booth_20.pdf,11,"यादी भाग क्र. २०८  : २ - हबीब मार्केट हाफीजअली बहादुरखान मार्गर्टक पखाडी रोड" ,91
BoothVoterList_A4_Ward_212_Booth_20.pdf,13,"यादी भाग क्र. २०८  : ३ -म्यु.घ.नं.२४ म्युनिसिपल चाळ नं.५४ लिमडी चौक हाफीजअली बहादुरखान" ,91
BoothVoterList_A4_Ward_212_Booth_20.pdf,15,"यादी भाग क्र. २०८  : ४ -म्यु.घ.नं.३६ पत्रा चाळ नं.५३ लिमडी चौक हाफीजअली बहादुरखान मार्गर्टक" ,90
BoothVoterList_A4_Ward_212_Booth_20.pdf,18,"यादी भाग क्र. २०८  : 4 -म्यु.घ.नं.२८ पत्रा चाळ 4.42 लिमडी चौक हाफीजअली बहादुरखान मार्गर्टक" ,85
BoothVoterList_A4_Ward_212_Booth_20.pdf,20,"यादी भाग क्र. २०८  : ६ -म्यु.घ.नं.३० म्युनिसिपल पत्रा चाळ 1.49 लिमडी चौक हाफीजअली" ,89
BoothVoterList_A4_Ward_212_Booth_20.pdf,22,"यादी भाग क्र. २०८  : ७ -म्यु.घ.नं.३२ पत्रा चाळ नं.५० लिमडी चौक हाफीजअली बहादुरखान मार्गर्टक" ,90
BoothVoterList_A4_Ward_212_Booth_20.pdf,25,"यादी भाग क्र. २०८  : ८ - म्यु.घ.नं.३४ पत्रा चाळ नं.४९ लिमडी चौकटॅक पखाडी रोड भायखळा (प)" ,88
BoothVoterList_A4_Ward_212_Booth_20.pdf,27,"यादी भाग क्र. २०८  : ९ -म्यु.घ.नं.२४ म्युनिसिपल पत्रा चाळ नं.५५ लिमडी चौकटॅक पखाडी रोड" ,92
BoothVoterList_A4_Ward_212_Booth_20.pdf,30,"यादी भाग क्र. २०८  : १० -म्यु.घ.नं.२४ पत्रा चाळ नं.५५ च्या जवळील झोपड्या लिमडी चौक" ,93
BoothVoterList_A4_Ward_212_Booth_20.pdf,31,"यादी भाग क्र. २०८  : ११ -म्यु.घ.नं.३६ पत्रा चाळ 4.9 लिमडी चौक हाफीजअली बहादुरखान मार्ग टक" ,88
BoothVoterList_A4_Ward_212_Booth_20.pdf,34,"यादी भाग क्र. २०८  : १२ -म्यु.घ.नं.३६बी म्युनिसिपल पत्रा चाळ नं.२ लिमडी चौक हाफीजअली" ,91
BoothVoterList_A4_Ward_212_Booth_20.pdf,37,"यादी भाग क्र. २०८  : १३ -म्यु.घ.नं.३६ सुलेमान रंगाची बेकरी व फॅक्टरी हाफीजअली बहादुरखान मार्ग" ,92
BoothVoterList_A4_Ward_212_Booth_20.pdf,39,"यादी भाग क्र. २०८  : १४ -म्यु.घ.नं.४४ चौहान AA (लोहाना हाऊस) हाफीजअली बहादुरखान मार्ग" ,89
BoothVoterList_A4_Ward_212_Booth_20.pdf,46,"यादी भाग क्र. २०८  : १५ - म्यु.घ.नं.५४ मुसा ARH हाफीजअली बहादुरखान मार्ग CH पखाडी रोड" ,80
BoothVoterList_A4_Ward_212_Booth_20.pdf,49,"यादी भाग क्र. २०८  : १६ - मुसा मेन्सन जवळील झोपडपट्टया हाफीजअली बहादुरखान मार्ग टक पखाडी" ,89
BoothVoterList_A4_Ward_212_Booth_20.pdf,51,"यादी भाग क्र. २०८  : १७ - HM टी चाळ 9 WAT मेन गेट च्या बाजुला झोपडे हाफीजअली बहादुरखान" ,85
BoothVoterList_A4_Ward_212_Booth_20.pdf,52,"यादी भाग क्र. २०८  : १८ - ४०००११, हाफीजअली बहादुरखान मार्ग CH पखाडी रोड भायखळा प" ,91
BoothVoterList_A4_Ward_212_Booth_20.pdf,53,"यादी भाग क्र. २०८  : १२ -म्यु.घ.नं.३६बी म्युनिसिपल पत्रा चाळ नं.२ लिमडी चौक हाफीजअली" ,91
BoothVoterList_A4_Ward_212_Booth_20.pdf,54,"यादी भाग क्र. २०८  : १ -म्यु.घ.नं.१६ हबीब मेन्हान नं.१ हाफीजअली बहादुरखान मार्ग (EH पाखडी रोड)" ,90
BoothVoterList_A4_Ward_212_Booth_20.pdf,55,"यादी भाग क्र. २०८  : १२ -म्यु.घ.नं.३६बी म्युनिसिपल पत्रा चाळ नं.२ लिमडी चौक हाफीजअली" ,91
BoothVoterList_A4_Ward_212_Booth_20.pdf,56,"यादी भाग क्र. २०८  : ७ -म्यु.घ.नं.३२ पत्रा चाळ नं.५० लिमडी चौक हाफीजअली बहादुरखान मार्गर्टक" ,90
BoothVoterList_A4_Ward_212_Booth_20.pdf,57,"यादी भाग क्र. २०८  : ६ -म्यु.घ.नं.३० म्युनिसिपल पत्रा चाळ 1.49 लिमडी चौक हाफीजअली" ,89
BoothVoterList_A4_Ward_212_Booth_20.pdf,58,"यादी भाग क्र. २०८  : १ -म्यु.घ.नं.१६ हबीब मेन्हान नं.१ हाफीजअली बहादुरखान मार्ग (EH पाखडी रोड)" ,90
BoothVoterList_A4_Ward_212_Booth_20.pdf,59,"यादी भाग क्र. २०८  : २ - हबीब मार्केट हाफीजअली बहादुरखान मार्गर्टक पखाडी रोड" ,91
BoothVoterList_A4_Ward_212_Booth_20.pdf,60,"यादी भाग क्र. २०८  : १५ - म्यु.घ.नं.५४ मुसा ARH हाफीजअली बहादुरखान मार्ग CH पखाडी रोड" ,80
BoothVoterList_A4_Ward_212_Booth_20.pdf,61,"यादी भाग क्र. २०८  : १४ -म्यु.घ.नं.४४ चौहान AA (लोहाना हाऊस) हाफीजअली बहादुरखान मार्ग" ,89
BoothVoterList_A4_Ward_212_Booth_20.pdf,62,"यादी भाग क्र. २०८  : १ -म्यु.घ.नं.१६ हबीब मेन्हान नं.१ हाफीजअली बहादुरखान मार्ग (EH पाखडी रोड)" ,90
BoothVoterList_A4_Ward_212_Booth_20.pdf,63,"यादी भाग क्र. २०८  : ४ -म्यु.घ.नं.३६ पत्रा चाळ नं.५३ लिमडी चौक हाफीजअली बहादुरखान मार्गर्टक" ,90
BoothVoterList_A4_Ward_212_Booth_20.pdf,64,"यादी भाग क्र. २०८  : ८ - म्यु.घ.नं.३४ पत्रा चाळ नं.४९ लिमडी चौकटॅक पखाडी रोड भायखळा (प)" ,88
BoothVoterList_A4_Ward_212_Booth_20.pdf,65,"यादी भाग क्र. २०८  : १४ -म्यु.घ.नं.४४ चौहान AA (लोहाना हाऊस) हाफीजअली बहादुरखान मार्ग" ,89
BoothVoterList_A4_Ward_212_Booth_20.pdf,66,"यादी भाग क्र. २०८  : ३ -म्यु.घ.नं.२४ म्युनिसिपल चाळ नं.५४ लिमडी चौक हाफीजअली बहादुरखान" ,91
BoothVoterList_A4_Ward_212_Booth_20.pdf,67,"यादी भाग क्र. २०८  : ६ -म्यु.घ.नं.३० म्युनिसिपल पत्रा चाळ 1.49 लिमडी चौक हाफीजअली" ,89
BoothVoterList_A4_Ward_212_Booth_20.pdf,68,"यादी भाग क्र. २०८  : १४ -म्यु.घ.नं.४४ चौहान AA (लोहाना हाऊस) हाफीजअली बहादुरखान मार्ग" ,89
BoothVoterList_A4_Ward_212_Booth_20.pdf,69,"यादी भाग क्र. २०८  : १ -म्यु.घ.नं.१६ हबीब मेन्हान नं.१ हाफीजअली बहादुरखान मार्ग (EH पाखडी रोड)" ,90
BoothVoterList_A4_Ward_212_Booth_20.pdf,70,"यादी भाग क्र. २०८  : ३ -म्यु.घ.नं.२४ म्युनिसिपल चाळ नं.५४ लिमडी चौक हाफीजअली बहादुरखान" ,91
BoothVoterList_A4_Ward_212_Booth_20.pdf,71,"यादी भाग क्र. २०८  : १५ - म्यु.घ.नं.५४ मुसा ARH हाफीजअली बहादुरखान मार्ग CH पखाडी रोड" ,80
BoothVoterList_A4_Ward_212_Booth_20.pdf,72,"यादी भाग क्र. २०८  : १४ -म्यु.घ.नं.४४ चौहान AA (लोहाना हाऊस) हाफीजअली बहादुरखान मार्ग" ,89
BoothVoterList_A4_Ward_212_Booth_20.pdf,73,"यादी भाग क्र. २०८  : १५ - म्यु.घ.नं.५४ मुसा ARH हाफीजअली बहादुरखान मार्ग CH पखाडी रोड" ,80
BoothVoterList_A4_Ward_212_Booth_20.pdf,74,"यादी भाग क्र. २०८  : १ -म्यु.घ.नं.१६ हबीब मेन्हान नं.१ हाफीजअली बहादुरखान मार्ग (EH पाखडी रोड)" ,90
BoothVoterList_A4_Ward_212_Booth_20.pdf,75,"यादी भाग क्र. २०८  : २ - हबीब मार्केट हाफीजअली बहादुरखान मार्गर्टक पखाडी रोड" ,91
BoothVoterList_A4_Ward_212_Booth_20.pdf,76,"यादी भाग क्र. २०८  : ९ -म्यु.घ.नं.२४ म्युनिसिपल पत्रा चाळ नं.५५ लिमडी चौकटॅक पखाडी रोड" ,92
BoothVoterList_A4_Ward_212_Booth_20.pdf,77,"यादी भाग क्र. २०८  : १५ - म्यु.घ.नं.५४ मुसा ARH हाफीजअली बहादुरखान मार्ग CH पखाडी रोड" ,80
BoothVoterList_A4_Ward_212_Booth_20.pdf,78,"यादी भाग क्र. २०८  : १ -म्यु.घ.नं.१६ हबीब मेन्हान नं.१ हाफीजअली बहादुरखान मार्ग (EH पाखडी रोड)" ,90
BoothVoterList_A4_Ward_212_Booth_20.pdf,79,"यादी भाग क्र. २०८  : ३ -म्यु.घ.नं.२४ म्युनिसिपल चाळ नं.५४ लिमडी चौक हाफीजअली बहादुरखान" ,91
BoothVoterList_A4_Ward_212_Booth_20.pdf ,80,"यादी भाग क्र. २०८  : ४ -म्यु.घ.नं.३६ पत्रा चाळ नं.५३ लिमडी चौक हाफीजअली बहादुरखान मार्गर्टक" ,90
BoothVoterList_A4_Ward_212_Booth_20.pdf,81,"यादी भाग क्र. २०८  : १२ -म्यु.घ.नं.३६बी म्युनिसिपल पत्रा चाळ नं.२ लिमडी चौक हाफीजअली" ,91
BoothVoterList_A4_Ward_212_Booth_20.pdf,82,"यादी भाग क्र. २०८  : ८ - म्यु.घ.नं.३४ पत्रा चाळ नं.४९ लिमडी चौकटॅक पखाडी रोड भायखळा (प)" ,88
BoothVoterList_A4_Ward_212_Booth_20.pdf,83,"यादी भाग क्र. २०८  : ११ -म्यु.घ.नं.३६ पत्रा चाळ 4.9 लिमडी चौक हाफीजअली बहादुरखान मार्ग टक" ,88
BoothVoterList_A4_Ward_212_Booth_20.pdf,84,"यादी भाग क्र. २०८  : ४ -म्यु.घ.नं.३६ पत्रा चाळ नं.५३ लिमडी चौक हाफीजअली बहादुरखान मार्गर्टक" ,90
BoothVoterList_A4_Ward_212_Booth_20.pdf,85,"यादी भाग क्र. २०८  : १४ -म्यु.घ.नं.४४ चौहान AA (लोहाना हाऊस) हाफीजअली बहादुरखान मार्ग" ,89
BoothVoterList_A4_Ward_212_Booth_20.pdf,86,"यादी भाग क्र. २०८  : ११ -म्यु.घ.नं.३६ पत्रा चाळ 4.9 लिमडी चौक हाफीजअली बहादुरखान मार्ग टक" ,88
BoothVoterList_A4_Ward_212_Booth_20.pdf,87,"यादी भाग क्र. २०८  : १ -म्यु.घ.नं.१६ हबीब मेन्हान नं.१ हाफीजअली बहादुरखान मार्ग (EH पाखडी रोड)" ,90
BoothVoterList_A4_Ward_212_Booth_20.pdf,88,"यादी भाग क्र. २०८  : ३ -म्यु.घ.नं.२४ म्युनिसिपल चाळ नं.५४ लिमडी चौक हाफीजअली बहादुरखान" ,91
BoothVoterList_A4_Ward_212_Booth_20.pdf,89,"यादी भाग क्र. २०८  : ४ -म्यु.घ.नं.३६ पत्रा चाळ नं.५३ लिमडी चौक हाफीजअली बहादुरखान मार्गर्टक" ,90
BoothVoterList_A4_Ward_212_Booth_20.pdf,90,"यादी भाग क्र. २०८  : १४ -म्यु.घ.नं.४४ चौहान AA (लोहाना हाऊस) हाफीजअली बहादुरखान मार्ग" ,89
BoothVoterList_A4_Ward_212_Booth_20.pdf,91,"यादी भाग क्र. २०८  : ६ -म्यु.घ.नं.३० म्युनिसिपल पत्रा चाळ 1.49 लिमडी चौक हाफीजअली" ,89
BoothVoterList_A4_Ward_212_Booth_20.pdf,92,"यादी भाग क्र. २०८  : २ - हबीब मार्केट हाफीजअली बहादुरखान मार्गर्टक पखाडी रोड" ,91
BoothVoterList_A4_Ward_212_Booth_20.pdf,93,"यादी भाग क्र. २०८  : ६ -म्यु.घ.नं.३० म्युनिसिपल पत्रा चाळ 1.49 लिमडी चौक हाफीजअली" ,89
BoothVoterList_A4_Ward_212_Booth_20.pdf,94,"यादी भाग क्र. २०८  : १४ -म्यु.घ.नं.४४ चौहान AA (लोहाना हाऊस) हाफीजअली बहादुरखान मार्ग" ,89
BoothVoterList_A4_Ward_212_Booth_21.pdf,2,"यादी भाग क्र. १११  : १ -म्यु.घ.नं.९, बि. आय. टी. चाळ 4.28, माधवराव गांगण मार्ग" ,89
BoothVoterList_A4_Ward_212_Booth_21.pdf,14,"यादी भाग क्र. 999  : २ -म्यु.घ.नं.९ बि.आय टी चाळ नं.२४च्या मागील झोपडपट्टी मोहम्मद शहिद मार्ग" ,88
BoothVoterList_A4_Ward_212_Booth_21.pdf,15,"यादी भाग क्र. 999  : 33 -म्यु.घ.नं.११, बि.आय. टी. चाळ 4.4, आर.बी.चांदोरकर मार्ग" ,81
BoothVoterList_A4_Ward_212_Booth_21.pdf,22,"यादी भाग क्र. 999  : ४ -म्यु.घ.नं.१३, बि.आय.टी. चाळ नं.६, आर.बी.चांदोरकर मार्ग" ,88
BoothVoterList_A4_Ward_212_Booth_21.pdf,25,"यादी भाग क्र. 919  : ५ -म्यु.घ.नं.२५, झवेरी बिल्डिंग, आर.बी.चांदोरकर मार्ग," ,87
BoothVoterList_A4_Ward_212_Booth_21.pdf,27,"यादी भाग क्र. १११  : ६ -म्यु.घ.नं.९ बि.आय.टी.चाळ नं.८ आर.बी.चांदोरकर मार्ग" ,88
BoothVoterList_A4_Ward_212_Booth_21.pdf,28,"यादी भाग क्र. 999  : ७- श्री साई को.ऑप.हौ.सो., आर.बी.चांदोरकर मार्ग, आग्रीपाडा," ,90
BoothVoterList_A4_Ward_212_Booth_21.pdf,30,"यादी भाग क्र. 999  : ¢ - निलगिरी को-ऑप. हा. सो. फारुख एस. उमरभाई पथ, आग्रीपाडा," ,86
BoothVoterList_A4_Ward_212_Booth_21.pdf,34,"यादी भाग क्र. 199  : ९ - बुर्ज कादरी, मोटलीबाई स्ट्रीट, आग्रीपाडा पोलिस स्टेशनच्या मागे, जेकब" ,89
BoothVoterList_A4_Ward_212_Booth_21.pdf,35,"यादी भाग क्र. 999  : ¢ - निलगिरी को-ऑप. हा. सो. फारुख एस. उमरभाई पथ, आग्रीपाडा," ,86
BoothVoterList_A4_Ward_212_Booth_21.pdf,36,"यादी भाग क्र. 999  : 33 -म्यु.घ.नं.११, बि.आय. टी. चाळ 4.4, आर.बी.चांदोरकर मार्ग" ,81
BoothVoterList_A4_Ward_212_Booth_21.pdf,37,"यादी भाग क्र. १११  : १ -म्यु.घ.नं.९, बि. आय. टी. चाळ 4.28, माधवराव गांगण मार्ग" ,89
BoothVoterList_A4_Ward_212_Booth_21.pdf,38,"यादी भाग क्र. 999  : ७- श्री साई को.ऑप.हौ.सो., आर.बी.चांदोरकर मार्ग, आग्रीपाडा," ,90
BoothVoterList_A4_Ward_212_Booth_21.pdf,39,"यादी भाग क्र. 999  : ¢ - निलगिरी को-ऑप. हा. सो. फारुख एस. उमरभाई पथ, आग्रीपाडा," ,86
BoothVoterList_A4_Ward_212_Booth_21.pdf,40,"यादी भाग क्र. 999  : 33 -म्यु.घ.नं.११, बि.आय. टी. चाळ 4.4, आर.बी.चांदोरकर मार्ग" ,81
BoothVoterList_A4_Ward_212_Booth_21.pdf,41,"यादी भाग क्र. 999  : ७- श्री साई को.ऑप.हौ.सो., आर.बी.चांदोरकर मार्ग, आग्रीपाडा," ,90
